date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:33:24	765963/765963	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:03:32%20GMT	http://besa.automatic.agency/snapp-market/?add_to_wishlist=53	F:/snap%20market/besa.automatic.agency/snapp-market/index37d7.html	(from http://besa.automatic.agency/snapp-market/)
19:33:26	14280/14280	---M-Z	200	added ('OK')	application/x-javascript	etag:%2237c8-5fb81cf9-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.3	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/contact-form-7/includes/js/scriptsde54.js	(from http://besa.automatic.agency/snapp-market/)
19:33:30	769492/769492	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:03:37%20GMT	http://besa.automatic.agency/snapp-market/?add-to-cart=57	F:/snap%20market/besa.automatic.agency/snapp-market/index7547.html	(from http://besa.automatic.agency/snapp-market/)
19:33:30	49597/49597	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2022%20Dec%202020%2016:03:38%20GMT	http://besa.automatic.agency/snapp-market/product/%d8%ad%d8%b4%d8%b1%d9%87-%da%a9%d8%b4-%da%86%d9%86%d8%af-%d9%85%d9%86%d8%b8%d9%88%d8%b1%d9%87-%d8%a7%d8%aa%da%a9-%db%b5%db%b0%db%b0-%d9%85%db%8c%d9%84%db%8c-%d9%84%db%8c%d8%aa%d8%b1%db%8c/	F:/snap%20market/besa.automatic.agency/snapp-market/product/%d8%ad%d8%b4%d8%b1%d9%87-%da%a9%d8%b4-%da%86%d9%86%d8%af-%d9%85%d9%86%d8%b8%d9%88%d8%b1%d9%87-%d8%a7%d8%aa%da%a9-%db%b5%db%b0%db%b0-%d9%85%db%8c%d9%84%db%8c-%d9%84%db%8c%d8%aa%d8%b1%db%8c/index.html	(from http://besa.automatic.agency/snapp-market/)
19:33:32	9566/9566	---M-Z	200	added ('OK')	application/x-javascript	etag:%22255e-5fb81d68-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from http://besa.automatic.agency/snapp-market/)
19:33:34	765703/765703	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:03:40%20GMT	http://besa.automatic.agency/snapp-market/?add_to_wishlist=57	F:/snap%20market/besa.automatic.agency/snapp-market/index2f8e.html	(from http://besa.automatic.agency/snapp-market/)
19:33:34	3037/3037	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bdd-5fb81d68-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=4.7.0	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min1849.js	(from http://besa.automatic.agency/snapp-market/)
19:33:35	769489/769489	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:03:43%20GMT	http://besa.automatic.agency/snapp-market/?add-to-cart=59	F:/snap%20market/besa.automatic.agency/snapp-market/indexaa11.html	(from http://besa.automatic.agency/snapp-market/)
19:33:36	1846/1846	---M-Z	200	added ('OK')	application/x-javascript	etag:%22736-5fb81d68-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from http://besa.automatic.agency/snapp-market/)
19:33:38	50215/50215	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2022%20Dec%202020%2016:03:47%20GMT	http://besa.automatic.agency/snapp-market/product/%d9%85%d8%a7%db%8c%d8%b9-%d8%af%d8%b3%d8%aa%d8%b4%d9%88%db%8c%db%8c-%da%a9%d8%b1%d9%85%db%8c-%d8%b2%d8%b1%d8%af-%d8%a7%d9%88%d9%87-%db%b2-%da%af%d8%b1%d9%85%db%8c/	F:/snap%20market/besa.automatic.agency/snapp-market/product/%d9%85%d8%a7%db%8c%d8%b9-%d8%af%d8%b3%d8%aa%d8%b4%d9%88%db%8c%db%8c-%da%a9%d8%b1%d9%85%db%8c-%d8%b2%d8%b1%d8%af-%d8%a7%d9%88%d9%87-%db%b2-%da%af%d8%b1%d9%85%db%8c/index.html	(from http://besa.automatic.agency/snapp-market/)
19:33:38	2047/2047	---M-Z	200	added ('OK')	application/x-javascript	etag:%227ff-5fb81d68-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=4.7.0	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min1849.js	(from http://besa.automatic.agency/snapp-market/)
19:33:41	769305/769305	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:03:48%20GMT	http://besa.automatic.agency/snapp-market/?add_to_wishlist=59	F:/snap%20market/besa.automatic.agency/snapp-market/indexedef.html	(from http://besa.automatic.agency/snapp-market/)
19:33:42	2939/2939	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7b-5fb81d68-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=4.7.0	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min1849.js	(from http://besa.automatic.agency/snapp-market/)
19:33:46	773091/773091	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:03:52%20GMT	http://besa.automatic.agency/snapp-market/?add-to-cart=62	F:/snap%20market/besa.automatic.agency/snapp-market/indexac00.html	(from http://besa.automatic.agency/snapp-market/)
19:33:46	50161/50161	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2022%20Dec%202020%2016:03:53%20GMT	http://besa.automatic.agency/snapp-market/product/%da%af%d9%88%d8%b4%d8%aa-%da%86%d8%b1%d8%ae-%da%a9%d8%b1%d8%af%d9%87-%d9%85%d8%ae%d9%84%d9%88%d8%b7-%d9%be%d9%88%db%8c%d8%a7-%db%b8%db%b0%db%b0-%da%af%d8%b1%d9%85%db%8c/	F:/snap%20market/besa.automatic.agency/snapp-market/product/%da%af%d9%88%d8%b4%d8%aa-%da%86%d8%b1%d8%ae-%da%a9%d8%b1%d8%af%d9%87-%d9%85%d8%ae%d9%84%d9%88%d8%b7-%d9%be%d9%88%db%8c%d8%a7-%db%b8%db%b0%db%b0-%da%af%d8%b1%d9%85%db%8c/index.html	(from http://besa.automatic.agency/snapp-market/)
19:33:46	21592/21592	---M-Z	200	added ('OK')	application/x-javascript	etag:%225458-5fb81d68-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.js?ver=3.1.6	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min005e.js	(from http://besa.automatic.agency/snapp-market/)
19:33:47	769124/769124	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:03:54%20GMT	http://besa.automatic.agency/snapp-market/?add_to_wishlist=62	F:/snap%20market/besa.automatic.agency/snapp-market/index6777.html	(from http://besa.automatic.agency/snapp-market/)
19:33:48	21143/21143	---M-Z	200	added ('OK')	application/x-javascript	etag:%225297-5fb81d11-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/dokan-lite/assets/vendors/magnific/jquery.magnific-popup.min.js?ver=3.0.14	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/dokan-lite/assets/vendors/magnific/jquery.magnific-popup.minc578.js	(from http://besa.automatic.agency/snapp-market/)
19:33:51	772840/772840	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:04:00%20GMT	http://besa.automatic.agency/snapp-market/?add-to-cart=64	F:/snap%20market/besa.automatic.agency/snapp-market/indexedb8.html	(from http://besa.automatic.agency/snapp-market/)
19:33:52	50085/50085	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2022%20Dec%202020%2016:04:02%20GMT	http://besa.automatic.agency/snapp-market/product/%d8%aa%d8%ae%d9%85-%d9%85%d8%b1%d8%ba-%d8%a8%d9%87%d8%af%db%8c%d9%86-%db%b9-%d8%b9%d8%af%d8%af%db%8c/	F:/snap%20market/besa.automatic.agency/snapp-market/product/%d8%aa%d8%ae%d9%85-%d9%85%d8%b1%d8%ba-%d8%a8%d9%87%d8%af%db%8c%d9%86-%db%b9-%d8%b9%d8%af%d8%af%db%8c/index.html	(from http://besa.automatic.agency/snapp-market/)
19:33:53	38001/38001	---M-Z	200	added ('OK')	application/x-javascript	etag:%229471-5fb81d11-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/dokan-lite/assets/vendors/i18n/jed.js?ver=3.0.14	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/dokan-lite/assets/vendors/i18n/jedc578.js	(from http://besa.automatic.agency/snapp-market/)
19:33:58	772613/772613	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:04:04%20GMT	http://besa.automatic.agency/snapp-market/?add_to_wishlist=64	F:/snap%20market/besa.automatic.agency/snapp-market/index7ad3.html	(from http://besa.automatic.agency/snapp-market/)
19:33:59	3686/3686	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e66-5fb81d11-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/dokan-lite/assets/js/login-form-popup.js?ver=1605901585	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/dokan-lite/assets/js/login-form-popupfa6f.js	(from http://besa.automatic.agency/snapp-market/)
19:34:00	52715/52715	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2022%20Dec%202020%2016:04:08%20GMT	http://besa.automatic.agency/snapp-market/product/%d8%a7%d8%b1%d8%af%d9%87-%d9%88-%d8%b4%db%8c%d8%b1%d9%87-%d8%ae%d8%b1%d9%85%d8%a7-%d8%b9%d9%82%d8%a7%d8%a8-%d9%85%d9%82%d8%af%d8%a7%d8%b1-1050-%da%af%d8%b1%d9%85/	F:/snap%20market/besa.automatic.agency/snapp-market/product/%d8%a7%d8%b1%d8%af%d9%87-%d9%88-%d8%b4%db%8c%d8%b1%d9%87-%d8%ae%d8%b1%d9%85%d8%a7-%d8%b9%d9%82%d8%a7%d8%a8-%d9%85%d9%82%d8%af%d8%a7%d8%b1-1050-%da%af%d8%b1%d9%85/index.html	(from http://besa.automatic.agency/snapp-market/)
19:34:00	775977/775977	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:04:06%20GMT	http://besa.automatic.agency/snapp-market/?add-to-cart=67	F:/snap%20market/besa.automatic.agency/snapp-market/index1950.html	(from http://besa.automatic.agency/snapp-market/)
19:34:01	26373/26373	---M-Z	200	added ('OK')	application/x-javascript	etag:%226705-5f81a013-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/themes/besa/js/functions.min.js?ver=1.0	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/themes/besa/js/functions.min5152.js	(from http://besa.automatic.agency/snapp-market/)
19:34:02	775750/775750	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:04:10%20GMT	http://besa.automatic.agency/snapp-market/?add_to_wishlist=67	F:/snap%20market/besa.automatic.agency/snapp-market/indexf038.html	(from http://besa.automatic.agency/snapp-market/)
19:34:02	40457/40457	---M-Z	200	added ('OK')	application/x-javascript	etag:%229e09-5f81a013-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/themes/besa/js/woocommerce.min.js?ver=1.0	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/themes/besa/js/woocommerce.min5152.js	(from http://besa.automatic.agency/snapp-market/)
19:34:04	204895/204895	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:04:16%20GMT	http://besa.automatic.agency/snapp-market/aboutus/	F:/snap%20market/besa.automatic.agency/snapp-market/aboutus/index.html	(from http://besa.automatic.agency/snapp-market/)
19:34:05	753/753	---M-Z	200	added ('OK')	application/x-javascript	etag:%222f1-5f81a013-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/themes/besa/js/skip-link-fix.min.js?ver=1.0	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/themes/besa/js/skip-link-fix.min5152.js	(from http://besa.automatic.agency/snapp-market/)
19:34:06	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2022%20Dec%202020%2016:04:19%20GMT	http://besa.automatic.agency/snapp-market/dashboard/	F:/snap%20market/besa.automatic.agency/snapp-market/dashboard/index.html	(from http://besa.automatic.agency/snapp-market/)
19:34:06	215120/215120	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:04:18%20GMT	http://besa.automatic.agency/snapp-market/faqs/	F:/snap%20market/besa.automatic.agency/snapp-market/faqs/index.html	(from http://besa.automatic.agency/snapp-market/)
19:34:07	19153/19153	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ad1-5f81a013-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/themes/besa/js/popper.min.js?ver=1.12.9	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/themes/besa/js/popper.mind57f.js	(from http://besa.automatic.agency/snapp-market/)
19:34:08	58035/58035	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e2b3-5f81a013-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/themes/besa/js/bootstrap.min.js?ver=4.0.0	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/themes/besa/js/bootstrap.mincce7.js	(from http://besa.automatic.agency/snapp-market/)
19:34:10	15746/15746	---M-Z	200	added ('OK')	application/x-javascript	etag:%223d82-5f81a013-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/themes/besa/js/jquery.autocomplete.min.js?ver=1.0.0	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/themes/besa/js/jquery.autocomplete.min8a54.js	(from http://besa.automatic.agency/snapp-market/)
19:34:11	2217/2217	---M-Z	200	added ('OK')	application/x-javascript	etag:%228a9-5f81a013-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/themes/besa/js/detectmobilebrowser.min.js?ver=1.0.6	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/themes/besa/js/detectmobilebrowser.min0ba6.js	(from http://besa.automatic.agency/snapp-market/)
19:34:13	8015/8015	---M-Z	200	added ('OK')	application/x-javascript	etag:%221f4f-5f81a013-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/themes/besa/js/jquery.fastclick.min.js?ver=1.0.6	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/themes/besa/js/jquery.fastclick.min0ba6.js	(from http://besa.automatic.agency/snapp-market/)
19:34:13	209662/209662	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:04:21%20GMT	http://besa.automatic.agency/snapp-market/privacy/	F:/snap%20market/besa.automatic.agency/snapp-market/privacy/index.html	(from http://besa.automatic.agency/snapp-market/)
19:34:13	779436/779436	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:04:19%20GMT	http://besa.automatic.agency/snapp-market/?add-to-cart=96	F:/snap%20market/besa.automatic.agency/snapp-market/index92a5.html	(from http://besa.automatic.agency/snapp-market/)
19:34:13	16154/16154	---M-Z	200	added ('OK')	application/x-javascript	etag:%223f1a-5f1ef404-0;gz%22	http://besa.automatic.agency/snapp-market/wp-includes/js/underscore.min.js?ver=1.8.3	F:/snap%20market/besa.automatic.agency/snapp-market/wp-includes/js/underscore.min4511.js	(from http://besa.automatic.agency/snapp-market/)
19:34:13	775565/775565	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Dec%202020%2016:04:19%20GMT	http://besa.automatic.agency/snapp-market/?add_to_wishlist=96	F:/snap%20market/besa.automatic.agency/snapp-market/index07bb.html	(from http://besa.automatic.agency/snapp-market/)
19:34:14	1079/1079	---M-Z	200	added ('OK')	application/x-javascript	etag:%22437-5f1ef404-0;gz%22	http://besa.automatic.agency/snapp-market/wp-includes/js/wp-util.min.js?ver=5.5.3	F:/snap%20market/besa.automatic.agency/snapp-market/wp-includes/js/wp-util.min5697.js	(from http://besa.automatic.agency/snapp-market/)
19:34:14	13534/13534	---M-Z	200	added ('OK')	application/x-javascript	etag:%2234de-5fb81d68-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=4.7.0	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min1849.js	(from http://besa.automatic.agency/snapp-market/)
19:34:14	6332/6332	---M-Z	200	added ('OK')	application/x-javascript	etag:%2218bc-5fb81d68-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=4.7.0	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min1849.js	(from http://besa.automatic.agency/snapp-market/)
19:34:14	1434/1434	---M-Z	200	added ('OK')	application/x-javascript	etag:%2259a-5f1ef404-0;gz%22	http://besa.automatic.agency/snapp-market/wp-includes/js/wp-embed.min.js?ver=5.5.3	F:/snap%20market/besa.automatic.agency/snapp-market/wp-includes/js/wp-embed.min5697.js	(from http://besa.automatic.agency/snapp-market/)
19:34:14	43142/43142	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a886-5f81a013-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/themes/besa/js/jquery.mmenu.min.js?ver=7.0.5	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/themes/besa/js/jquery.mmenu.minfd3b.js	(from http://besa.automatic.agency/snapp-market/)
19:34:15	13369/13369	---M-Z	200	added ('OK')	application/x-javascript	etag:%223439-5f81a013-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/themes/besa/js/jquery.sumoselect.min.js?ver=3.0.2	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/themes/besa/js/jquery.sumoselect.min5b75.js	(from http://besa.automatic.agency/snapp-market/)
19:34:15	3934/3934	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f5e-5f81a013-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/themes/besa/js/jquery.treeview.min.js?ver=1.4.0	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/themes/besa/js/jquery.treeview.min2fca.js	(from http://besa.automatic.agency/snapp-market/)
19:34:15	42862/42862	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a76e-5f81a013-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/themes/besa/js/slick.min.js?ver=1.0.0	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/themes/besa/js/slick.min8a54.js	(from http://besa.automatic.agency/snapp-market/)
19:34:15	6118/6118	---M-Z	200	added ('OK')	application/x-javascript	etag:%2217e6-5f81a013-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/themes/besa/js/custom-slick.min.js?ver=1.0	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/themes/besa/js/custom-slick.min5152.js	(from http://besa.automatic.agency/snapp-market/)
19:34:15	64122/64122	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fa7a-5fb81d31-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.0.13	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/js/frontend-modules.min2a45.js	(from http://besa.automatic.agency/snapp-market/)
19:34:16	6482/6482	---M-Z	200	added ('OK')	application/x-javascript	etag:%221952-5f1ef404-0;gz%22	http://besa.automatic.agency/snapp-market/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	F:/snap%20market/besa.automatic.agency/snapp-market/wp-includes/js/jquery/ui/position.mine899.js	(from http://besa.automatic.agency/snapp-market/)
19:34:16	10863/10863	---M-Z	200	added ('OK')	application/x-javascript	etag:%222a6f-5fb81d31-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from http://besa.automatic.agency/snapp-market/)
19:34:17	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-5fb81d32-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://besa.automatic.agency/snapp-market/)
19:34:17	139153/139153	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221f91-5fb81d32-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from http://besa.automatic.agency/snapp-market/)
19:34:18	2578/2578	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a12-5fb81d32-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.0.13	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/share-link/share-link.min2a45.js	(from http://besa.automatic.agency/snapp-market/)
19:34:19	120225/120225	---M-Z	200	added ('OK')	application/x-javascript	etag:%221d5a1-5fb81d31-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.0.13	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/js/frontend.min2a45.js	(from http://besa.automatic.agency/snapp-market/)
19:34:28	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dcf4-5f35c7ba-0;;;%22	http://besa.automatic.agency/snapp-market/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	F:/snap%20market/besa.automatic.agency/snapp-market/wp-includes/fonts/dashicons7d4b.eot	(from http://besa.automatic.agency/snapp-market/wp-includes/css/dashicons.min.css?ver=5.5.3)
19:34:29	56392/56392	---M--	200	added ('OK')	application/x-font-ttf	etag:%22dc48-5f35c7ba-0;;;%22	http://besa.automatic.agency/snapp-market/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	F:/snap%20market/besa.automatic.agency/snapp-market/wp-includes/fonts/dashicons7d4b.ttf	(from http://besa.automatic.agency/snapp-market/wp-includes/css/dashicons.min.css?ver=5.5.3)
19:34:33	75936/75936	---M--	200	added ('OK')	application/font-woff2	etag:%22128a0-5fb81d32-0;;;%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.13)
19:34:36	708706/708706	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ad062-5fb81d32-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.13)
19:34:42	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5fb81d32-0;;;%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.13)
19:34:43	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222035a-5fb81d32-0;;;%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.13)
19:34:44	89100/89100	---M--	200	added ('OK')	application/font-woff	etag:%2215c0c-5fb81d32-0;;;%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.13)
19:34:46	13576/13576	---M--	200	added ('OK')	application/font-woff2	etag:%223508-5fb81d32-0;;;%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.13)
19:34:47	16800/16800	---M--	200	added ('OK')	application/font-woff	etag:%2241a0-5fb81d32-0;;;%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.13)
19:34:48	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5fb81d32-0;;;%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.13)
19:34:49	144322/144322	---M-Z	200	added ('OK')	image/svg+xml	etag:%22233c2-5fb81d32-0;gz%22	http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	F:/snap%20market/besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from http://besa.automatic.agency/snapp-market/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.13)
